Squad,Product,ID,Event Name,screen_figma,screen_analytics,object,country,Estado Unificado,Acción Sugerida,Eventos,Fila GA4,Fila FE,Archivo FE,Use Case,Business Question
Thor,FFMM-CL,AMP-9-0010,product,FFMM_InvestSelection,Product Advisory Selection,action_button_clicked,CL,🟢 VIVO (Parcial · object 67%),Mantener,117860,Fila 40,Fila 123,packages/features/core/sqi/module/lib/core/attribution/events.dart,"Queremos saber como es el comportamiento de las personas en el flujo de seleccione de producto(SQI por ahora) para aumentar la conversion de este paso y asi aumentar la conversion general hacia el cashin





","¿Cuántas personas se quedan sin seleccionar un fondo?, ¿Cuanto gente selecciona SQI y cuantas personas seleccionan meta?, ¿Cada cuanto en promedio las personas estan entrando al flujo de creación de SQI (dias)?, ¿Cuál es  la conversion del flujo para la primera sesion en el flujo?, ¿Cuantas personas seleccina la opción de meta en la pantala de advisory?, ¿Cada cuanto estan entranto a la flujo de creacion de meta (dias)?"
Thor,FFMM-CL,AMP-9-0011,product,SQI_All,Product Fund Selected,next_button_clicked,CL,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Queremos saber como es el comportamiento de las personas en el flujo de seleccione de producto(SQI por ahora) para aumentar la conversion de este paso y asi aumentar la conversion general hacia el cashin





","¿Cuántas personas se quedan sin seleccionar un fondo?, ¿Cada cuanto en promedio las personas estan entrando al flujo de creación de SQI (dias)?, ¿Cuál es  la conversion del flujo para la primera sesion en el flujo?, ¿Cuanta gente selecciona un fonodo a arriesgado, moderodo, y convervador?"
Thor,FFMM-CL,AMP-9-0012,product,SQI_CreationSuccess,SQI created,,CL,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Queremos saber como es el comportamiento de las personas en el flujo de seleccione de producto(SQI por ahora) para aumentar la conversion de este paso y asi aumentar la conversion general hacia el cashin





","¿Cuántas personas se quedan sin seleccionar un fondo?, ¿Cuál es  la conversion del flujo para la primera sesion en el flujo?, ¿Cuál es  la conversion del flujo para la primera sesion en el flujo?, ¿Cuanta gente esta mirando el detalla del fondo y cuanta gente no lo esta mirando?"
Thor,KYC,AMP-9-0013,kyc,KYC_IdentityVinculationInstructions, Kyc Started,next_button_clicked,"CL, CO, PE",🟢 VIVO (Parcial · object 74%) (ℹ️ 1:N Programático),Mantener,319,Fila 366,Fila 394,packages/features/generic/kyc/module/lib/core/attribution/events.dart,"Buscamos entender como se estan comporando los usuarios durante el KYC, con la finalidad de aumentar el % de conversion y asi mejorar la conversión general desde registro hasta cashin 





","¿Cuántos usuarios llegan a cada modulo del KYC? , ¿Cuanto es el tiempo promedio que toma hacer el KYC? (end to end) (min), ¿Qué pocentaje de las personas salen del flujo y retornan despues?"
Thor,KYC,AMP-9-0014,kyc,KYC_ResumeProcess,Kyc Resumed,next_button_clicked,"CL, CO, PE","🟠 EN CÓDIGO, NO DISPARA",Revisar trigger en código,0,,Fila 391,packages/features/generic/kyc/module/lib/core/attribution/events.dart,"Buscamos entender como se estan comporando los usuarios durante el KYC, con la finalidad de aumentar el % de conversion y asi mejorar la conversión general desde registro hasta cashin 





","¿Qué pocentaje de las personas salen del flujo y retornan despues?, ¿En promedio, cuantas veces las personas entran al flujo antes de completarlo?, ¿Cuantas sessions en promedio toma completer el flujo?"
Thor,KYC,AMP-9-0015,kyc,KYC_SecurityQuestions,Kyc Completed Security Questions,next_button_clicked,"CL, CO, PE",🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Buscamos entender como se estan comporando los usuarios durante el KYC, con la finalidad de aumentar el % de conversion y asi mejorar la conversión general desde registro hasta cashin 





",¿Cuántos usuarios llegan a cada modulo del KYC? 
Thor,KYC,AMP-9-0016,kyc,KYC_IdentityValidationPersonalDataAndIDInformation,Kyc Completed Personal Questions,next_button_clicked,"CL, CO, PE","🟠 DISPARA, NO ESTÁ EN CÓDIGO",Revisar naming en código FE,31491,Fila 166,,,"Buscamos entender como se estan comporando los usuarios durante el KYC, con la finalidad de aumentar el % de conversion y asi mejorar la conversión general desde registro hasta cashin 





",¿Cuántos usuarios llegan a cada modulo del KYC? 
Thor,KYC,AMP-9-0017,kyc,KYC_ResidenceInformation,Kyc Completed Residece Questions,next_button_clicked,"CL, CO, PE",🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Buscamos entender como se estan comporando los usuarios durante el KYC, con la finalidad de aumentar el % de conversion y asi mejorar la conversión general desde registro hasta cashin 





",¿Cuántos usuarios llegan a cada modulo del KYC? 
Thor,KYC,AMP-9-0018,kyc,KYC_WorkingInformation,Kyc Completed Work Questions,next_button_clicked,"CL, CO, PE",🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Buscamos entender como se estan comporando los usuarios durante el KYC, con la finalidad de aumentar el % de conversion y asi mejorar la conversión general desde registro hasta cashin 





",¿Cuántos usuarios llegan a cada modulo del KYC? 
Thor,KYC,AMP-9-0019,kyc,KYC_FinancialInformation, Kyc Completed Financial Questions,next_button_clicked,"CL, CO, PE",🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Buscamos entender como se estan comporando los usuarios durante el KYC, con la finalidad de aumentar el % de conversion y asi mejorar la conversión general desde registro hasta cashin 





",¿Cuántos usuarios llegan a cada modulo del KYC? 
Thor,KYC,AMP-9-0020,kyc,KYC_CompleteBonding,Kyc Completed Sigining Contract,next_button_clicked,CL,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Buscamos entender como se estan comporando los usuarios durante el KYC, con la finalidad de aumentar el % de conversion y asi mejorar la conversión general desde registro hasta cashin 





","¿Cuántos usuarios llegan a cada modulo del KYC? , ¿Cuanto es el tiempo promedio que toma hacer el KYC? (end to end) (min)"
Thor,TRANSVERSAL,AMP-9-0021,cash_out,Dashboard,Cash out Entered,action_button_clicked,CL,🟢 VIVO (Exacto) (⚠️ Colisión),Mantener,77710,Fila 56,Fila 318,packages/features/generic/dashboard/module/lib/core/attribution/events.dart,"Queremos sabes cual es comportamiento de los usarios en el flujo de cashout, para lograr disminuirlo.",¿Cuántos usuarios llegan a cada pantalla del cashout? 
Thor,TRANSVERSAL,AMP-9-0022,cash_out,Settings, Cash out Entered,action_button_clicked,CL,🟢 VIVO (Exacto) (⚠️ Colisión),Mantener,25,Fila 441,Fila 146,packages/features/generic/account/module/lib/core/attribution/events.dart,"Queremos sabes cual es comportamiento de los usarios en el flujo de cashout, para lograr disminuirlo.",¿Cuántos usuarios llegan a cada pantalla del cashout? 
Thor,FFMM-CL,AMP-9-0023,cash_out,Cashout_Reason,Cash Out Reason Selected,action_button_clicked,CL,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Queremos sabes cual es comportamiento de los usarios en el flujo de cashout, para lograr disminuirlo.",¿Cuántos usuarios llegan a cada pantalla del cashout? 
Thor,FFMM-CL,AMP-9-0024,cash_out,Cashout_SelectMultipleAmount,Cash out amount entered,action_button_clicked,CL,"🟠 DISPARA, NO ESTÁ EN CÓDIGO",Revisar naming en código FE,2,Fila 478,,,"Queremos sabes cual es comportamiento de los usarios en el flujo de cashout, para lograr disminuirlo.",¿Cuántos usuarios llegan a cada pantalla del cashout? 
Thor,FFMM-CL,AMP-9-0025,cash_out,Cashout_SelectAmount,Cash out amount entered,action_button_clicked,CL,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Queremos sabes cual es comportamiento de los usarios en el flujo de cashout, para lograr disminuirlo.",¿Cuántos usuarios llegan a cada pantalla del cashout? 
Thor,FFMM-CL,AMP-9-0026,cash_out,Cashout_ChooseBankAccount,Cash out bank entered,action_button_clicked,CL,🟢 VIVO (Exacto) (⚠️ Colisión),Mantener,94,Fila 408,Fila 288,packages/features/generic/cash_out/module/lib/core/attribution/events.dart,"Queremos sabes cual es comportamiento de los usarios en el flujo de cashout, para lograr disminuirlo.","¿Cuántos usuarios llegan a cada pantalla del cashout? , ¿Que proporcion de los cashout son a cuantas ya registradas?"
Thor,FFMM-CL,AMP-9-0027,cash_out,Cashout_SummaryInvestmentFFMM,Cash out summary,action_button_clicked,CL,"🟠 DISPARA, NO ESTÁ EN CÓDIGO",Revisar naming en código FE,92,Fila 410,,,"Queremos sabes cual es comportamiento de los usarios en el flujo de cashout, para lograr disminuirlo.","¿Cuántos usuarios llegan a cada pantalla del cashout? , ¿Cuantas personas usan determinados bancos (pocentaje)?, ¿Cual es la tasa de conversion de acuerdo al banco del cashout?"
Thor,FFMM-CL,AMP-9-0028,cash_out,Cashout_Requested,Cash in completed,button_text_clicked,CL,🔴 SIN RASTRO,Deprecar / Implementar de cero,0,,,,"Queremos sabes cual es comportamiento de los usarios en el flujo de cashout, para lograr disminuirlo.","¿Cuántos usuarios llegan a cada pantalla del cashout? , ¿Cual es la tasa de conversion de acuerdo al banco del cashout?"
Thor,FFMM-CL,AMP-9-0029,product,GoalCreation_SimulatorBottonSheetModal,Product_Goal_Input_Selected,action_button_clicked,CL,🟢 VIVO (Parcial · object 62%),Mantener,23495,Fila 140,Fila 8,packages/features/core/fic/module/lib/core/attribution/events.dart,Queremos saber cual es el comportamiento de los usarios o clientes sobre el flujo decreacion de producto en meta,"¿Cual es el monto y plazo promedio de las simulaciones de la creacion de meta?, ¿Cuanto timepo (meses) se demora la persona promedio en la pantalla de simulación?, ¿Cuanto es el dropoff rate de las pantalla propias de la el flujo de creacion de meta?"
Thor,FFMM-CL,AMP-9-0030,product,Goalcreation_Summary,Goal_Input,action_button_clicked,CL,🟢 VIVO (Parcial · object 62%),Mantener,6477,Fila 229,Fila 10,packages/features/core/fic/module/lib/core/attribution/events.dart,Queremos saber cual es el comportamiento de los usarios o clientes sobre el flujo decreacion de producto en meta,¿Cuanto es el dropoff rate de las pantalla propias de la el flujo de creacion de meta?
Thor,FFMM-CL,AMP-9-0031,cash_out,GoalDetail_Fund,Cash out Entered,action_button_clicked,CL,"🟠 EN CÓDIGO, NO DISPARA",Revisar trigger en código,0,,Fila 14,packages/features/core/fic/module/lib/core/attribution/events.dart,"Queremos sabes cual es comportamiento de los usarios en el flujo de cashout, para lograr disminuirlo.",¿Cuántos usuarios llegan a cada pantalla del cashout? 
Thor,FFMM-CL,AMP-9-0032,cash_in,GoalDetail_Fund,Cash in Entered,action_button_clicked,CL,"🟠 EN CÓDIGO, NO DISPARA",Revisar trigger en código,0,,Fila 13,packages/features/core/fic/module/lib/core/attribution/events.dart,Queremos saber cual es el comportamiento de los usarios o clientes sobre el flujo de cash in para mejorar la conversion y el engagent cashin,¿Cuántos usuarios llegan a cada pantalla del cashin? 
Thor,FFMM-CL,AMP-9-0033,product,Goalcreation_Summary,Resumen,edit_button_clicked,CL,🟢 VIVO (Divergente · object 58%),Mantener,1891,Fila 304,Fila 11,packages/features/core/fic/module/lib/core/attribution/events.dart,"Buscamos entender como se estan comporando los usuarios durante el KYC, con la finalidad de aumentar el % de conversion y asi mejorar la conversión general desde registro hasta cashin 





",¿cuántas personas editan el nombre o personalizan su meta en la pantalla de resumen?
Thor,FFMM-CL,AMP-9-0034,product,Goalcreation_Summary,Resumen,action_button_clicked,CL,🟢 VIVO (Divergente · event 0%),Mantener,3310,Fila 274,Fila 12,packages/features/core/fic/module/lib/core/attribution/events.dart,"Buscamos entender como se estan comporando los usuarios durante el KYC, con la finalidad de aumentar el % de conversion y asi mejorar la conversión general desde registro hasta cashin 





",¿cuántas personas editan la simulación para la creación de la meta en la pantalla de resumen?
Thor,FFMM-CL,AMP-9-0035,cash_out,SQIDetail_Fund,Cash out Entered,action_button_clicked,CL,🟢 VIVO (Exacto) (⚠️ Colisión),Mantener,28,Fila 439,Fila 127,packages/features/core/sqi/module/lib/core/attribution/events.dart,"Queremos sabes cual es comportamiento de los usarios en el flujo de cashout, para lograr disminuirlo.",¿Cuántos usuarios llegan a cada pantalla del cashout? 
Thor,FFMM-CL,AMP-9-0036,cash_in,SQIDetail_Fund,Cash in Entered,action_button_clicked,CL,🟢 VIVO (Exacto),Mantener,77,Fila 417,Fila 126,packages/features/core/sqi/module/lib/core/attribution/events.dart,Queremos saber cual es el comportamiento de los usarios o clientes sobre el flujo de cash in para mejorar la conversion y el engagent cashin,¿Cuántos usuarios llegan a cada pantalla del cashin? 
Thor,FFMM-CL,AMP-9-0037,product,FFMM_SplashGoal,Product_Goal_Transition_Screen_Viewed,screen,CL,🟢 VIVO (Exacto),Mantener,37327,Fila 112,Fila 9,packages/features/core/fic/module/lib/core/attribution/events.dart,Queremos saber cuantas personas y cuales pasan por la pantalla de transacion de meta y sqi para tenerlas en cuenta en un flujo de CRM,¿Cuantas personas pasan por la pantalla de transicion de meta?
Thor,FFMM-CL,AMP-9-0038,product,FFMM_SplashSQI,Product_Sqi_Transition_Screen_Viewed,screen,CL,"🟠 EN CÓDIGO, NO DISPARA",Revisar trigger en código,0,,Fila 124,packages/features/core/sqi/module/lib/core/attribution/events.dart,Queremos saber cuantas personas y cuales pasan por la pantalla de transacion de meta y sqi para tenerlas en cuenta en un flujo de CRM,¿Cuantas personas pasan por la pantalla de transicion de SQI?
Thor,KYC,AMP-9-0039,kyc,KYC_IDPhotoInstructions,KYC_IDPhotoInstructions_Continued,action_button_clicked,CL,🟢 VIVO (Exacto) (⚠️ Colisión),Mantener,47467,Fila 90,Fila 197,packages/features/generic/biometric_verify/module/lib/core/attribution/biometric_event.dart,"Buscamos entender como se estan comporando los usuarios durante el KYC, con la finalidad de aumentar el % de conversion y asi mejorar la conversión general desde registro hasta cashin 





",¿Cuanta gente avanza para tomar las fotos del documento?
Thor,KYC,AMP-9-0040,kyc,KYC_FrontIDPhoto,KYC_FrontIDPhoto_Taken,action_button_clicked,"CL,PE,CO",🟢 VIVO (Exacto) (⚠️ Colisión),Mantener,2413,Fila 293,Fila 198,packages/features/generic/biometric_verify/module/lib/core/attribution/biometric_event.dart,"Buscamos entender como se estan comporando los usuarios durante el KYC, con la finalidad de aumentar el % de conversion y asi mejorar la conversión general desde registro hasta cashin 





",¿Cuanta gente toma las fotos del documento?
Thor,KYC,AMP-9-0041,kyc,CompleteKYC_IDVerificationPicture,CompleteKYC_IDVerificationPicture_Taken,action_button_clicked,"CL,PE,CO",🟢 VIVO (Exacto),Mantener,1738,Fila 306,Fila 199,packages/features/generic/biometric_verify/module/lib/core/attribution/biometric_event.dart,"Buscamos entender como se estan comporando los usuarios durante el KYC, con la finalidad de aumentar el % de conversion y asi mejorar la conversión general desde registro hasta cashin 





",¿Cuanta gente toma las fotos del documento?
Thor,KYC,AMP-9-0042,kyc,KYC_AllowAccessToCamera,KYC_AllowAccessToCamera_Given,action_button_clicked,CL,"🟠 EN CÓDIGO, NO DISPARA (⚠️ Colisión)",Revisar trigger en código,0,,Fila 200,packages/features/generic/biometric_verify/module/lib/core/attribution/biometric_event.dart,"Buscamos entender como se estan comporando los usuarios durante el KYC, con la finalidad de aumentar el % de conversion y asi mejorar la conversión general desde registro hasta cashin 





",¿Cuanta gente le da los permisos a la foto?
Thor,KYC,AMP-9-0043,kyc,KYC_FrontIDPhotoConfirmation,KYC_FrontIDPhotoConfirmation_Repeated,action_button_clicked,"CL,PE,CO",🟢 VIVO (Exacto) (⚠️ Colisión),Mantener,2407,Fila 300,Fila 201,packages/features/generic/biometric_verify/module/lib/core/attribution/biometric_event.dart,"Buscamos entender como se estan comporando los usuarios durante el KYC, con la finalidad de aumentar el % de conversion y asi mejorar la conversión general desde registro hasta cashin 





",¿Cuanta gente le da a repetir a la foto frontal?
Thor,KYC,AMP-9-0044,kyc,KYC_FrontIDPhotoConfirmation,KYC_FrontIDPhotoConfirmation_Saved,action_button_clicked,CL,🟢 VIVO (Exacto) (⚠️ Colisión),Mantener,2407,Fila 300,Fila 201,packages/features/generic/biometric_verify/module/lib/core/attribution/biometric_event.dart,"Buscamos entender como se estan comporando los usuarios durante el KYC, con la finalidad de aumentar el % de conversion y asi mejorar la conversión general desde registro hasta cashin 





",¿Cuanta gente le da guardar al tomar la foto frontal?
Thor,KYC,AMP-9-0045,kyc,KYC_BackIDPhotoConfirmation,KYC_BackIDPhotoConfirmation_Repeated,action_button_clicked,"CL,PE,CO",🟢 VIVO (Exacto) (⚠️ Colisión),Mantener,1737,Fila 313,Fila 203,packages/features/generic/biometric_verify/module/lib/core/attribution/biometric_event.dart,"Buscamos entender como se estan comporando los usuarios durante el KYC, con la finalidad de aumentar el % de conversion y asi mejorar la conversión general desde registro hasta cashin 





",¿Cuanta gente le da a repetir a la foto posterior?
